-1.6496867494276e-07,0.049999867639661,0.39628596718449,9.0209271996766e-09,-2.6136555374839e-08,-2.480117322623e-08,1.0
-3.8994308670937e-08,0.049999906759365,0.39628603556737,-6.8871903818879e-08,-1.713897210473e-07,3.5305452172896e-08,0.99999999999998
0.00013304035062289,0.050061593326335,0.3965786129682,-0.00018509722429604,-2.8210844812034e-05,0.00050914527623125,0.99999985285712
0.00053114236976459,0.050242558856512,0.3974526132634,-0.00072832143683439,-0.00010525635213105,0.0020296951306821,0.99999766940061
0.0011856625313213,0.050537816389275,0.39888940454162,-0.0016006023357144,-0.00021993580772891,0.004539022909452,0.99998839341836
0.0020798017998097,0.050943234819475,0.4008558952567,-0.0027585204823748,-0.00035631862271863,0.0079977640419487,0.99996414904341
0.0031901095956429,0.05145313757468,0.40330789463731,-0.0041448207260036,-0.00049246299198323,0.012350625505421,0.99991501638438
0.0044865929811875,0.052060302402663,0.40619207508285,-0.0056915146586843,-0.00060063924140281,0.017526306177661,0.99983002279645
0.0059329162009331,0.052756010912106,0.40944824661531,-0.0073234021308583,-0.00064766291730401,0.02343755102697,0.99969826923719
0.0074867192259708,0.053530161710766,0.41301177569391,-0.008961758670396,-0.00059534319152959,0.029981401688934,0.99951010400135
0.0091001032720984,0.054371472531059,0.41681599664388,-0.010527933790733,-0.00040110021659681,0.037039734489678,0.99925825480586
0.010720335282385,0.055267792273677,0.42079447544249,-0.011946621287457,-1.8818062753063e-05,0.044480177802585,0.99893883279626
0.012290819284843,0.056206534743458,0.42488300202703,-0.01314858636856,0.00059999899020219,0.052157493455321,0.99855212710914
0.013752368662679,0.057175232186838,0.42902120762528,-0.014072666249787,0.0015047131462926,0.059915491415396,0.9981031158109
0.015044789267073,0.058162189635863,0.43315372831982,-0.014666905469975,0.0027436589243769,0.06758952334869,0.99760162918529
0.016108750135279,0.059157202671768,0.43723086649746,-0.014888750727489,0.0043618877371023,0.075009569155212,0.99706211620555
